language_code,word,pinyin,meaning_en,frequency_rank,source_freq,source_dict
zh,能够,neng2 gou4,be capable of,572,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,昨晚,zuo2 wan3,yesterday evening,573,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哥哥,ge1 ge5,older brother,574,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,跳,tiao4,jump,575,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,秘密,mi4 mi4,secret; private; confidential; clandestine,576,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,休息,xiu1 xi5,rest,577,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,战争,zhan4 zheng1,war; conflict,578,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,其中,qi2 zhong1,among,579,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,内,nei4,inside,580,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,医院,yi1 yuan4,hospital,581,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,每天,mei3 tian1,every day,582,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,之间,zhi1 jian1,between; among; amid,583,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,大概,da4 gai4,roughly,584,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,控制,kong4 zhi4,control,585,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,刚,gang1,hard,586,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,小孩,xiao3 hai2,child,587,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,带来,dai4 lai2,bring,588,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,停止,ting2 zhi3,stop; to halt; to cease,589,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,因此,yin1 ci3,thus; consequently; as a result,590,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,花,Hua1,surname Hua,591,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,证明,zheng4 ming2,proof,592,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,约翰,Yue1 han4,John,593,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,飞机,fei1 ji1,airplane,594,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,替,ti4,substitute for,595,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,解释,jie3 shi4,explanation,596,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,律师,lu:4 shi1,lawyer,597,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,终于,zhong1 yu2,at last,598,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,耶,ye2,interrogative particle,599,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,翻译,fan1 yi4,translate,600,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,调查,diao4 cha2,investigation,601,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,为何,wei4 he2,why,602,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,糟糕,zao1 gao1,too bad,603,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,任务,ren4 wu5,mission; assignment; task; duty; role,604,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,武器,wu3 qi4,weapon,605,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,家里,jia1 li3,home,606,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,头,tou2,head,607,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,来自,lai2 zi4,come from,608,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,后面,hou4 mian5,the back; the rear; the last bit,609,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,小子,xiao3 zi3,youngster,610,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,来到,lai2 dao4,arrive; to come,611,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,解决,jie3 jue2,solve; to resolve; to settle,612,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,家人,jia1 ren2,family member,613,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坐下,zuo4 xia5,sit down,614,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,怕,Pa4,surname Pa,615,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,直接,zhi2 jie1,direct,616,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,办公室,ban4 gong1 shi4,office; business premises,617,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,停,ting2,stop,618,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放弃,fang4 qi4,renounce; to abandon; to give up,619,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,鬼,gui3,disembodied spirit; ghost; devil,620,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,加油,jia1 you2,add oil; to top up with gas; to refuel,621,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,方法,fang1 fa3,method; way; technique; procedure,622,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,游戏,you2 xi4,game,623,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,即使,ji2 shi3,even if; even though,624,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,本,ben3,root; stem,625,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,年轻,nian2 qing1,young,626,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,大人,da4 ren5,adult,627,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,使用,shi3 yong4,use,628,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,卖,mai4,sell,629,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老板,lao3 ban3,variant of 老闆|老板[lao3 ban3],630,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,水,Shui3,surname Shui,631,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,目标,mu4 biao1,target,632,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,变得,bian4 de5,become,633,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,可怕,ke3 pa4,awful,634,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,拿到,na2 dao4,get,635,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,考虑,kao3 lu:4,think over,636,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,个人,ge4 ren2,individual,637,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,开枪,kai1 qiang1,open fire,638,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哭,ku1,cry; to weep,639,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,睡觉,shui4 jiao4,go to bed,640,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,分钟,fen1 zhong1,minute,641,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,想到,xiang3 dao4,think of,642,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,等待,deng3 dai4,wait; to wait for,643,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,音乐,yin1 yue4,music,644,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,再说,zai4 shuo1,say again,645,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,聪明,cong1 ming5,intelligent; clever; bright,646,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,姑娘,gu1 niang5,girl,647,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,地球,di4 qiu2,the earth,648,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,感谢,gan3 xie4,thanks,649,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,命令,ming4 ling4,order,650,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,阻止,zu3 zhi3,prevent,651,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,消失,xiao1 shi1,disappear; to fade away,652,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,心,xin1,heart,653,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,冷静,leng3 jing4,calm; cool-headed; dispassionate,654,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,似乎,si4 hu1,it seems; seemingly; as if,655,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,联系,lian2 xi4,variant of 聯繫|联系[lian2 xi4],656,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,家庭,jia1 ting2,family; household,657,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,痛苦,tong4 ku3,pain,658,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,城市,cheng2 shi4,city; town,659,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,力量,li4 liang5,power; force; strength,660,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,对于,dui4 yu2,regarding; as far as is concerned; with regard to,661,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,未来,wei4 lai2,future,662,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,男孩,nan2 hai2,boy,663,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,三,San1,surname San,664,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,博士,bo2 shi4,doctor,665,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,姐姐,jie3 jie5,older sister,666,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,疯狂,feng1 kuang2,crazy; frenzied; wild,667,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,报告,bao4 gao4,inform,668,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放下,fang4 xia4,lay down; to put down,669,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,昨天,zuo2 tian1,yesterday,670,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,那天,na4 tian1,that day,671,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,完美,wan2 mei3,perfect,672,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,答应,da1 ying5,answer; to respond,673,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,证据,zheng4 ju4,evidence,674,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,本来,ben3 lai2,original,675,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,负责,fu4 ze2,be responsible for; to be in charge of; to bear responsibility for,676,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,检查,jian3 cha2,inspection,677,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,厉害,li4 hai5,terrible; intense; severe; devastating; amazing; awesome; outstanding,678,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,拥有,yong1 you3,have; to possess,679,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正常,zheng4 chang2,regular,680,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,并且,bing4 qie3,and; besides; moreover; furthermore; in addition,681,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,否则,fou3 ze2,otherwise; if not; or,682,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,以及,yi3 ji2,and; as well as,683,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,重新,chong2 xin1,again; once more; re-,684,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,忘记,wang4 ji4,forget,685,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,这位,zhe4 wei4,this,686,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,研究,yan2 jiu1,research,687,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,附近,fu4 jin4,nearby; neighboring,688,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不然,bu4 ran2,not so,689,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,方正,Fang1 zheng4,see 方正縣|方正县[Fang1 zheng4 Xian4],690,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,字幕,zi4 mu4,subtitles; captions,691,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,脸,lian3,face,692,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,者,zhe3,one who ...,693,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,加入,jia1 ru4,become a member,694,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,於,Yu1,surname Yu,695,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,唱,chang4,sing,696,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,反正,fan3 zheng4,anyway,697,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不该,bu4 gai1,should not,698,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,政府,zheng4 fu3,government,699,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,快乐,kuai4 le4,happy; joyful,700,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,身边,shen1 bian1,at one's side,701,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,遇到,yu4 dao4,meet; to run into; to come across,702,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,伟大,wei3 da4,huge; great; grand; worthy of the greatest admiration; important,703,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,咖啡,ka1 fei1,coffee,704,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,接,jie1,receive,705,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,仍然,reng2 ran2,still; as before; yet,706,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,门,Men2,surname Men,707,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,开车,kai1 che1,drive a car,708,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,代表,dai4 biao3,representative,709,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,陪,pei2,accompany,710,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,若,re3,used in 般若[bo1 re3],711,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,尸体,shi1 ti3,corpse; dead body,712,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,比较,bi3 jiao4,compare,713,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,紧张,jin3 zhang1,nervous,714,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,监狱,jian1 yu4,prison,715,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,位置,wei4 zhi5,position,716,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,随便,sui2 bian4,as one wishes,717,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,偷,tou1,steal,718,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,安排,an1 pai2,arrange,719,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,表演,biao3 yan3,play,720,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,从没,cong2 mei2,never,721,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,除非,chu2 fei1,only if,722,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,屁股,pi4 gu5,buttocks,723,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,酒,jiu3,wine,724,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,恩,en1,variant of 恩[en1],725,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老兄,lao3 xiong1,elder brother,726,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,支持,zhi1 chi2,be in favor of,727,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,必要,bi4 yao4,necessary,728,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,人生,ren2 sheng1,life,729,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正确,zheng4 que4,correct; sound; right; proper,730,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,跟着,gen1 zhe5,follow after,731,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,杀死,sha1 si3,kill,732,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,交给,jiao1 gei3,give; to deliver; to hand over,733,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,叔叔,shu1 shu5,father's younger brother; paternal uncle,734,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,食物,shi2 wu4,food,735,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,事实,shi4 shi2,fact,736,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,简直,jian3 zhi2,simply; really,737,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,安静,an1 jing4,quiet,738,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,离,chi1,mythical beast,739,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,妹妹,mei4 mei5,younger sister,740,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,斯,Si1,Slovakia,741,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,美丽,mei3 li4,beautiful,742,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,再次,zai4 ci4,once more; once again,743,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,案子,an4 zi5,long table; counter,744,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,下面,xia4 mian4,below,745,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不够,bu4 gou4,not enough,746,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哈,Ha1,"abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan",747,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,可怜,ke3 lian2,pitiful,748,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,教,Jiao4,surname Jiao,749,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,首先,shou3 xian1,first of all; in the first place,750,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,另外,ling4 wai4,additional,751,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,提供,ti2 gong1,offer,752,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,记住,ji4 zhu5,remember,753,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,听见,ting1 jian4,hear,754,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信,xin4,letter,755,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,国王,guo2 wang2,king,756,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,面前,mian4 qian2,in front of,757,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,几乎,ji1 hu1,almost; nearly; practically,758,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,日子,ri4 zi5,day,759,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,舒服,shu1 fu5,comfortable,760,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,原来,yuan2 lai2,original; former,761,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,再也,zai4 ye3,ever again; any longer,762,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,操,cao1,old variant of 操[cao1],763,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,纽约,Niu3 yue1,New York,764,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,早就,zao3 jiu4,already at an earlier time,765,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,逼,bi1,variant of 逼[bi1],766,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有关,you3 guan1,have sth to do with,767,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放开,fang4 kai1,let go,768,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信息,xin4 xi1,information; news; message,769,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,星期,xing1 qi1,week,770,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不得不,bu4 de2 bu4,have no choice or option but to,771,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,发誓,fa1 shi4,vow,772,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,钥匙,yao4 shi5,key,773,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,错误,cuo4 wu4,mistaken; false; wrong,774,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,放松,fang4 song1,relax; to slacken; to loosen,775,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,约会,yue1 hui4,appointment,776,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,船,chuan2,variant of 船[chuan2],777,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,打扰,da3 rao3,disturb,778,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,女,nu:3,female,779,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,手机,shou3 ji1,cell phone; mobile phone,780,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,二,er4,two,781,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,到处,dao4 chu4,everywhere,782,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,攻击,gong1 ji1,attack,783,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,第一,di4 yi1,first,784,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,建议,jian4 yi4,propose; to suggest; to recommend,785,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,日本,Ri4 ben3,Japan,786,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,理由,li3 you2,reason,787,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,事实上,shi4 shi2 shang4,in fact,788,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,阿,a1,"prefix used before monosyllabic names, kinship terms etc to indicate familiarity",789,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,跳舞,tiao4 wu3,dance,790,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生气,sheng1 qi4,get angry; to be furious,791,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,久,jiu3,long,792,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,信任,xin4 ren4,trust,793,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,此,ci3,this; these,794,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,差不多,cha4 bu5 duo1,almost,795,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,原谅,yuan2 liang4,excuse,796,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,神,Shen2,God,797,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,经常,jing1 chang2,frequently; constantly; regularly; often,798,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,的确,di2 que4,really,799,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,之一,zhi1 yi1,one of,800,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,幸福,xing4 fu2,happiness,801,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,哎,ai1,hey!,802,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,便,bian4,plain,803,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,马,Ma3,surname Ma,804,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,算,suan4,regard as,805,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,吃饭,chi1 fan4,have a meal,806,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,正是,zheng4 shi4,is precisely,807,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,不必,bu4 bi4,need not,808,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,幸运,xing4 yun4,fortunate; lucky,809,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,丢,diu1,lose,810,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,长,chang2,long,811,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,而是,er2 shi4,rather,812,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,住手,zhu4 shou3,desist,813,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,动物,dong4 wu4,animal,814,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,弟弟,di4 di5,younger brother,815,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,道歉,dao4 qian4,apologize,816,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,严重,yan2 zhong4,grave; serious; severe; critical,817,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,人家,ren2 jia1,household,818,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坚持,jian1 chi2,persevere with,819,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,想象,xiang3 xiang4,imagine; to envision,820,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,按,an4,press,821,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,礼物,li3 wu4,gift; present,822,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,每次,mei3 ci4,every time,823,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,将军,jiang1 jun1,general,824,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,剩下,sheng4 xia4,remain; to be left over,825,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,有事,you3 shi4,be occupied with sth,826,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老爸,lao3 ba4,father; dad,827,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,系统,xi4 tong3,system,828,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,全都,quan2 dou1,all,829,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,组织,zu3 zhi1,organize,830,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,敌人,di2 ren2,enemy,831,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,看上去,kan4 shang5 qu5,it would appear,832,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,老天,lao3 tian1,God,833,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,认真,ren4 zhen1,conscientious,834,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,分,fen1,divide; to separate,835,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,书,Shu1,abbr. for 書經|书经[Shu1 jing1],836,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,往,wang3,go,837,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,关心,guan1 xin1,be concerned about; to care about,838,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,坏,huai4,bad,839,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,骗,pian4,cheat,840,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,中国,Zhong1 guo2,China,841,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,生意,sheng1 yi4,life force,842,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,上去,shang4 qu4,go up,843,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,值得,zhi2 de5,worth the money,844,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,搞定,gao3 ding4,fix,845,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,寻找,xun2 zhao3,seek; to look for,846,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,派对,pai4 dui4,party,847,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,许多,xu3 duo1,many,848,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,学生,xue2 sheng5,student,849,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,下次,xia4 ci4,next time,850,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,通知,tong1 zhi1,notify,851,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,救命,jiu4 ming4,save sb's life,852,hermitdave-frequencywords-zh_cn-50k,cc-cedict
zh,表现,biao3 xian4,show,853,hermitdave-frequencywords-zh_cn-50k,cc-cedict
